name,artists,energy,ranking,danceability,valence,instrumentalness,loudness,duration_ms,tempo,country
SLUT ME OUT 2,NLE Choppa,0.6281719316416364,0.005087620124364145,0.6729222520107239,0.4458571731299004,0.0,0.11577380495745147,-1.2571802348014829,0.248335060339771,US
Henny In Hand,Tory Lanez,0.5235629207664423,0.005040297427452156,0.44504021447721187,0.7022674295401569,0.0026515151515151512,0.12293100824415772,-0.12643542126112567,-0.0822243417575576,CA
BABY HELLO,"Rauw Alejandro, Bizarrap",0.905748316934231,0.004993618576756731,0.7466487935656838,0.8548421275694004,3.354978354978355e-06,1.115737349871514,0.24608225208504425,0.325968699304311,PR
Dry Your I's,Tory Lanez,0.5867426204039358,0.004947570521341094,0.22252010723860594,0.6471710108073745,0.0,-0.13234257564835536,-2.0480170757512144,-1.3054585125838163,CA
"Aadungada Enna Suthi (From ""Pokkiri"")",Naveen,1.0,0.004902140560629098,0.6380697050938338,0.5539309175672813,1.525974025974026e-05,0.573153176898376,0.9967417402051599,1.8945567481807166,IN
Gold,Tory Lanez,0.4531330916623511,0.004857316332726125,0.7238605898123325,0.5518118245390974,0.02922077922077922,-0.4268103680156863,0.09911500896472375,1.298817572565436,CA
Balloon (feat. Doechii),"Tyler, The Creator, Doechii",0.8808907301916106,0.004813085803206496,0.29624664879356566,0.4659885568976478,0.0,1.3549924311699708,-0.9269210186052985,-0.3552123109172752,GB
B.O.T.A. (Baddest Of Them All) - Edit,"Eliza Rose, Interplanetary Criminal",0.9357845675815639,0.004769437254338094,0.693029490616622,0.7351133714770078,0.7164502164502164,-0.02430288793950806,0.3177169586498348,0.587076255956462,US
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",0.9368203003625065,0.0047263592747359695,0.5697050938337802,0.8601398601398602,0.0,0.8686434268780938,0.8632070795163164,0.926377848389547,US
HIGHEST IN THE ROOM,Travis Scott,0.4241325737959606,0.004683840749414747,0.5120643431635389,0.0268065268065268,6.309523809523809e-06,-0.5992648853048873,-0.5578259879017201,-1.674199617771501,US
I Ain't Worried,OneRepublic,0.8073537027446919,0.004641870850226271,0.6541554959785523,0.8368298368298368,0.0008062770562770562,0.36763919680867607,-1.026246452077487,0.6990808996598737,US
HEARD OF MË,Yeat,0.5473847747281202,0.0046004390266685125,0.4530831099195711,0.05170586988768808,0.007337662337662337,-0.11087096578823755,-0.9373953370441839,-1.7296415428068124,US
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",0.6468151216986018,0.004559534997041537,0.3310991957104559,0.3218902309811401,0.0,0.8628495004079031,-0.3140787942795805,-1.4156698864747657,US
Mama Told Me,Tory Lanez,0.69963749352667,0.004519148739941636,0.5723860589812333,0.31129476584022037,0.0,-1.091748635271084,2.472244703347252,-1.2312619740931634,CA
EARFQUAKE,"Tyler, The Creator",0.49766960124287923,0.004479270486075437,0.4530831099195711,0.4002966730239457,6.471861471861472e-06,-0.6340284441260308,-0.31108613186847045,-1.5559185297244682,GB
BROAD DAY (feat. Future),"Offset, Future",0.6623511134127396,0.0044398907103826435,0.7989276139410189,0.11739775376139013,0.0,0.3120856665356725,-0.6832770202387145,-0.9836413008222441,US
Players,Coi Leray,0.5121698601760746,0.004401000124449883,0.9812332439678284,0.597372324645052,9.274891774891775e-06,0.4313723879807719,-1.1797665939255833,-0.6081380740500638,US
Woman,Doja Cat,0.7731745209735889,0.004362589669207884,0.8150134048257371,0.8961644416189871,0.0031818181818181815,0.9647544424424311,-0.6110403413498502,-0.4962828694976902,US
Krank,Yeat,0.6084930088037286,0.0043246505078951,0.7640750670241288,0.356855265946175,0.0,-0.12041390350384536,-0.5530618069369069,0.7728664804851701,US
Glimpse of Us,Joji,0.31020196789228377,0.004287174019281359,0.3002680965147454,0.24666242848061032,5.173160173160173e-06,-0.767629572144542,0.4351703586812764,1.816885749428417,US
A Week Straight,Tory Lanez,0.8922837907819783,0.004250151791135526,0.38069705093833783,0.4882390336935792,0.0,1.0155365038576305,-0.2931129581925506,1.5826025203876908,CA
MILLION DOLLAR BABY,Tommy Richman,0.7037804246504401,0.004213575613931209,0.8525469168900803,0.936427209154482,0.00040043290043290043,0.5063526128891204,-0.9115965231553037,0.6256689167121735,US
The Night We Met,Lord Huron,0.36095287415846705,0.004177437474777168,0.44101876675603224,0.06865861411315957,0.288961038961039,-0.8535160115850138,0.0009935201406829572,-1.2808757722379704,US
Die For You,Joji,0.5183842568617297,0.004141729551565776,0.34316353887399464,0.1258741258741259,0.13744588744588745,-0.12723028758642232,0.06041678813140354,0.9908982018504521,US
About Damn Time,Lizzo,0.7514241325737959,0.004106444207327087,0.8310991957104557,0.7276965458783641,0.0,0.23880953764796858,-0.2809015196184807,-0.4601185949463553,US
World's Smallest Violin,AJR,0.7027446918694976,0.004071573984785193,0.6219839142091154,0.6874337783428693,0.0,0.009779032473377386,-0.47145155900174934,-0.19874951977988672,US
I Gotta Feeling,Black Eyed Peas,0.7752459865354738,0.004037111601103538,0.707774798927614,0.6090273363000636,0.0,0.2149521933589486,1.3927707326087293,0.24971737248687753,US
Bundles (feat. Taylor Girlz),"Kayla Nicole, Taylor Girlz",0.6882444329363024,0.004003049942813641,0.9691689008042894,0.5814791269336724,0.0,0.36627591999216047,-0.9175474495590055,0.32652909612070513,DE
Freak,Doja Cat,0.723459347488348,0.003969382060920124,0.6327077747989276,0.357914812460267,0.0,0.4443235177376685,1.3127428119254232,-0.16325772140822498,US
Push Ups,Drake,0.7027446918694976,0.00393610116617471,0.5120643431635389,0.18414918414918413,0.0,0.7554914511073137,0.4234404979664656,-1.1291950339338164,CA
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",0.8228896944588296,0.0039032006245123263,0.38739946380697055,0.66624284806103,0.0,1.0291692720227847,0.8214645986441084,-1.5389198262938304,GB
Where Are You Now,"Lost Frequencies, Calum Scott",0.6406007250129466,0.0038706739526410683,0.6099195710455765,0.24030514939605851,0.0004448051948051948,-0.37875486023351823,-1.0312170235534113,-0.011801141830629315,BE
Just Wanna Rock,Lil Uzi Vert,0.5463490419471777,0.0038385148137858316,0.36193029490616624,0.003496503496503496,0.00512987012987013,-0.3129767538366489,-1.4492610038088252,1.0798892162939238,US
Make You Mine,PUBLIC,0.809425168306577,0.003806717013569161,0.5227882037533512,0.6386946386946387,0.0,0.8703475228987381,0.42572799279794626,-0.6824840516917554,US
Stayin Alive,Bee Gees,0.7824961160020715,0.0037752744960366513,0.6514745308310992,0.9724517906336089,0.009426406926406927,-0.7669479337362847,1.3281017057939364,-0.6619361684239513,GB
Heathens,Twenty One Pilots,0.3920248575867426,0.0037441813398098045,0.6916890080428955,0.5433354524263616,3.8744588744588746e-05,-0.7983033005161395,-0.21041916007406014,-1.1677876946895285,US
Agora Hills,Doja Cat,0.6799585706887623,0.0037134317543703332,0.7158176943699732,0.37804619622801444,9.642857142857142e-05,0.2991345367787759,0.9838939308884976,0.06516002095423706,US
CAN'T SAY,Travis Scott,0.7151734852408078,0.0036830200764628174,0.6514745308310992,0.7181606272515364,0.0,0.5588387703249641,-0.16762752743703763,0.997436164708389,US
No Idea,Don Toliver,0.6354220611082341,0.0036529407666199276,0.5844504021447722,0.3335452426361517,0.0006266233766233766,0.4388704104716068,-0.9241175474960402,0.25091288569518655,US
Nee Paartha Vizhigal - The Touch of Love,"Anirudh Ravichander, Vijay Yesudas, Shweta Mohan",0.599171413775246,0.0036231884057971175,0.6018766756032172,0.6450519177791906,3.971861471861472e-05,0.012505586106408234,0.9692230053903546,-0.4194337860761027,IN
Thoovaanam,"D. Imman, Vishal Dadlani, Sunitha Sarathy",0.6126359399274987,0.003593757692118338,0.3632707774798928,0.49459631277813093,0.00013528138528138528,0.721750349898557,0.9863018201847932,1.4442592263137297,US
The Middle,"Zedd, Maren Morris, Grey",0.6623511134127396,0.0035646434377265557,0.719839142091153,0.425725789362153,0.0,1.3444270358419763,-0.40284391326658747,-0.5331943398042183,DE
Low (feat. T-Pain),"Flo Rida, T-Pain",0.6126359399274987,0.003535840565734638,0.9410187667560324,0.28480610298792114,0.0,0.4654543083936576,0.3998087844442514,0.25128648357278316,US
Lil Boo Thang,Paul Russell,0.7058518902123252,0.0035073441072743794,0.8498659517426272,0.9321890230981141,0.0,1.2656977996882106,-1.6153537676254355,-0.25407936545191956,GB
You Right,"Doja Cat, The Weeknd",0.6250647332988089,0.003479149198639231,0.8203753351206433,0.42466624284806104,0.0025216450216450216,0.20166024439792332,-0.3780598527240033,0.2878243560017141,US
Neeyum Naanum Anbe,"Hiphop Tamizha, Raghu Dixit, Sathyaprakash D., Jithin Raj",0.8373899533920248,0.003451251078516071,0.33646112600536204,0.4045348590803136,0.0,1.0635920116397992,1.3259862030550482,1.4474348082732997,IN
Agayam Theepiditha,"Santhosh Narayanan, Pradeep Kumar",0.4199896426721905,0.003423645085305127,0.3994638069705094,0.3462598008052553,0.0,-0.4711168645524378,0.37681344166462954,-0.12746704473448622,IN
Tití Me Preguntó,Bad Bunny,0.7224236147074055,0.003396326654523385,0.5817694369973191,0.16083916083916083,0.00031493506493506494,0.6160963966186116,0.6116514448904758,-0.5458219480669781,PR
Ethir Neechal,"Anirudh Ravichander, Yo Yo Honey Singh, Hiphop Tamizha",0.9865354738477472,0.003369291316288825,0.7184986595174263,0.5316804407713499,1.3095238095238096e-06,0.9674809960754619,1.076081692518096,-0.04901149043923439,IN
St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",0.8974624546866908,0.0033425346928812605,0.48257372654155495,0.357914812460267,0.0,0.6638110851966516,-0.19150002988888137,1.0897148404747092,GB
I-95,Tory Lanez,0.5390989124805801,0.0033160524963804505,0.41286863270777485,0.18838737020555202,0.0,-0.08156051423315586,-0.395551448540664,0.8416084899629149,CA
edamame,"bbno$, Rich Brian",0.8622475401346452,0.003289840526374599,0.8029490616621984,0.6980292434837889,0.00015476190476190478,0.7844610834582665,-1.2804335657199934,-0.5695827730821115,CA
Havana (feat. Young Thug),"Camila Cabello, Young Thug",0.5235629207664423,0.003263894667739242,0.7359249329758715,0.38016528925619836,3.8528138528138526e-05,0.9109050081900718,0.15742032835359285,-0.6087358306542183,US
AOK,Tai Verdes,0.6302433972035215,0.0032382108884840832,0.6903485254691689,0.8760330578512397,0.0,0.02954654631285126,-0.5936175423702265,-1.4493310552462046,US
Oh Penne,"Anirudh Ravichander, Vishal Dadlani",0.6551009839461419,0.0032127852376637733,0.3579088471849866,0.6376350921805468,3.2142857142857144e-05,0.08646335340237009,1.1737732011106554,-0.9823337082506567,IN
Blueberry Faygo,Lil Mosey,0.5556706369756603,0.0031876138433515333,0.7479892761394102,0.33248569612205975,0.0,-0.30786446577471593,-0.7844083706831246,-0.8311760069751375,US
Karuthavanlaam Galeejaam,Anirudh Ravichander,0.9554634904194717,0.0031626929106745028,0.6085790884718499,0.4659885568976478,0.0,0.8867068446969231,0.00532772087401482,-1.170514959195983,IN
Video Games,Lana Del Rey,0.2397721387881926,0.0031380187199048226,0.02680965147453085,0.15448188175460903,1.0822510822510822e-06,-0.8824856439359668,1.2694008045921046,-1.809516769036931,US
Yaen Ennai Pirindhaai,Sid Sriram,0.4293112377006732,0.0031135876246108918,0.4651474530831099,0.33142614960796773,8.235930735930736e-06,-0.2918459631806598,-0.17034500249999965,-1.6730788241387116,IN
Beautiful Now,"Zedd, Jon Bellion",0.8436043500776799,0.003089396049859028,0.5522788203753352,0.5560500105954652,1.58008658008658e-05,0.9814545834447449,0.17437874868321673,0.251099684633984,DE
"Muqabla (From ""Street Dancer 3D"") [Tamil]","Yash Narvekar, Parampara Tandon, Tanishk Bagchi",0.9357845675815639,0.003065440490470639,0.7882037533512065,0.49353676626403903,2.2294372294372296e-06,1.3529475159451976,-0.5450125770035763,-0.04781597723092592,US
Out of Time,The Weeknd,0.7690315898498188,0.0030417175093286897,0.5817694369973191,0.8506039415130324,0.0,0.8805720990226038,0.10387918992953694,-1.0544754584145288,CA
"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan, Dhanush, Dhee",0.7483169342309683,0.003018223735733905,0.7694369973190349,0.9671540580631489,0.00017857142857142857,-0.17017350730665826,0.6759420891015651,0.45743779243049787,IN
The Mission,Tory Lanez,0.7348524080787157,0.0029949558638082685,0.6313672922252012,0.6344564526382709,0.0,0.48113199178358473,0.6472366088478712,-0.607204079356073,CA
GEEK TIMË,Yeat,0.7607457276022787,0.002971910650944265,0.5656836461126006,0.21911421911421908,0.7943722943722944,0.26539343557001915,-0.6529892127331692,1.3733503491459258,US
Girls Around The World - Lost Tapes 2016,Tory Lanez,0.481097876747799,0.0029490849162980837,0.646112600536193,0.25619834710743805,0.0,-0.5900627667934085,-0.3348554390647587,-0.8672282021631939,CA
Everywhereigo,Babyxsosa,0.3795960642154324,0.0029264755393261233,0.9061662198391423,0.5051917779190507,8.268398268398268e-05,-2.0344545538914987,-1.2500941605866704,0.7027047990725596,US
Kiss Me More (feat. SZA),"Doja Cat, SZA",0.7120662868979802,0.002904079458363462,0.7345844504021448,0.7902097902097903,9.653679653679654e-05,1.2074177157821762,0.008819160353643265,-0.3852495802760289,US
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0.47695494562402896,0.0028818936692407426,0.7292225201072386,0.9300699300699301,0.0,0.487948375866162,-0.8619252068145798,-1.1721214300696472,US
Sideways,"Gordo, Drake",0.5722423614707405,0.002859915223941689,0.5884718498659518,0.4787031150667514,0.4653679653679654,-1.5232257476982152,0.7845550955737505,0.020963392034578684,US
Cupid - Twin Ver.,FIFTY FIFTY,0.6696012428793372,0.002838141229296598,0.772117962466488,0.6683619410892139,0.0,0.47976871496706947,-0.5966790016183735,-0.046358945508299755,KR
Sirikkadhey,"Anirudh Ravichander, Arjun Kanungo, Srinidhi Venkatesh",0.6333505955463491,0.002816568845712686,0.5576407506702413,0.4458571731299004,0.004134199134199134,-0.13166093724009773,0.6490081274015742,-1.243478624690567,IN
"Kasu Panam - From ""Soodhu Kavvum""","Gana Bala, Anthony Daasan",0.6737441740031073,0.0027951952859410767,0.853887399463807,0.6492901038355584,1.222943722943723e-06,-0.2877561327311134,-1.043204872407111,0.6998654552028258,US
This Could Be Us,Rae Sremmurd,0.6965302951838425,0.0027740178138735416,0.6916890080428955,0.765840220385675,0.0,0.6863051526691559,-0.03177097349819482,0.8140743263840576,US
Happy Now,"Zedd, Elley Duhé",0.749352667011911,0.002753033743377431,0.38471849865951746,0.44797626615808434,1.6125541125541124e-06,0.6399537409076316,-0.01933594520375459,-1.2308883762155673,DE
DIVE IN!,JELEEL!,0.8021750388399793,0.002732240437158584,0.6487935656836461,0.4108921381648654,6.114718614718614e-05,0.5881492218800455,-1.8515677075920218,0.6981842647536423,US
Enjoy Enjaami,"Dhee, Arivu, Santhosh Narayanan",0.7151734852408078,0.0027116353056566567,0.8619302949061662,0.8951048951048952,0.00017748917748917748,-0.1439304285887364,1.227090749814341,-0.4203304209823342,US
golden hour,JVKE,0.5960642154324184,0.002691215805969982,0.40080428954423597,0.12481457936003391,0.17532467532467533,0.7514016206577674,0.019018291444380546,-1.0017981576734312,US
Alone Again (Naturally),Gilbert O'Sullivan,0.5287415846711548,0.00267097944080974,0.4584450402144773,0.6047891502436957,8.106060606060607e-05,0.2524423058131228,0.22735231320171728,1.8872342297798266,IE
ETA,NewJeans,0.7576385292594511,0.002650923757481216,0.7989276139410189,0.8537825810553084,0.0,0.21018072450114453,-0.9765923349460225,0.511422685743183,KR
SHOOTERS,Lil Tecca,0.4904194717762817,0.002631046346893484,0.8002680965147453,0.4903581267217631,0.0,-0.1071219545428201,-1.426454852331055,0.6273127473735983,US
APT.,"ROSÉ, Bruno Mars",0.7928534438114967,0.0026113448425939545,0.75201072386059,0.9576181394363212,0.0,0.8618270427955165,-0.6576501984424269,1.0365518624927361,US
Priceless,Tory Lanez,0.8032107716209218,0.0025918169198302365,0.3445040214477212,0.17143462598008052,0.0,0.5813328377974685,1.0879835453254993,0.2451968381679608,CA
Selfish // York University,Tory Lanez,0.4293112377006732,0.0025724602946346486,0.35254691689008044,0.18944691671964398,2.9437229437229438e-05,-1.9134637364257547,2.7247290952730925,0.20880840489006758,CA
SWEATER WEATHER (HARDSTYLE),SICK LEGEND,0.749352667011911,0.0025532727229340413,0.4624664879356569,0.7001483365119728,0.0,-0.11053014658410858,0.34459932272204785,1.356052767413211,US
Heartless,The Weeknd,0.7545313309166235,0.002534251999683157,0.4302949061662199,0.22970968425513877,1.0822510822510822e-06,0.5107832625427954,-0.17005261594259236,1.8231995535597971,CA
Can't Take My Eyes off You,Frankie Valli,0.7731745209735889,0.0025153959580188623,0.4812332439678284,0.530620894257258,1.158008658008658e-05,-0.15074681267131365,-0.08452094829632507,0.09486105222315398,US
Hotel,Lawsy,0.8083894355256344,0.002496702468438139,0.319034852546917,0.35579571943208305,0.0,0.7524240782701539,-0.9081910797219716,-0.3031701265680913,US
"Enadhuyire (From ""Bheema"")","Nikkil Mathew, Chinmayi, Sadhana Sargam",0.6457793889176593,0.00247816943799517,0.5965147453083111,0.5327399872854419,1.742424242424242e-05,-0.011351758182611457,1.310902496534683,-0.04804013595748379,CA
Our Mutual Friends,Koza,0.6478508544795443,0.0024597948095217426,0.5053619302949062,0.4013562195380377,0.0,-0.3780732218252603,-0.04654509425189351,0.8857677590948145,US
"Kannai Vittu (From ""Iru Mugan "")","Harris Jayaraj, Tippu, Pravin Saivi, Srimathumitha, Madhan Karky",0.6478508544795443,0.0024415765608649664,0.6206434316353888,0.3187115914388642,0.0007283549783549784,0.7241360843274589,2.6939597099082877,-1.058883913370167,US
SkeeYee,Sexyy Red,0.6954945624029,0.0024235127041463134,0.7439678284182307,0.6514091968637424,0.0,0.6760805765452902,-0.8776624832867967,-1.44877065842981,US
Void,The Neighbourhood,0.5846711548420507,0.0024056012850368624,0.4262734584450403,0.3293070565797838,0.0354978354978355,-0.3088869233871025,-0.07717688594262385,-1.386006214993608,GB
Thick Of It (feat. Trippie Redd),"KSI, Trippie Redd",0.8373899533920248,0.002387840382054529,0.49865951742627346,0.6492901038355584,0.0,1.1153965306673852,-0.8137330224701518,0.9169258220863565,GB
Calm Down (with Selena Gomez),"Rema, Selena Gomez",0.8166752977731746,0.0023702281058752828,0.784182305630027,0.8124602670057216,0.000724025974025974,0.6133698429855807,0.53599212335902,-0.5336052974695747,NG
Temperature,Sean Paul,0.603314344899016,0.0023527625986643486,0.9852546916890079,0.8336511972875609,0.0,0.7943448403780032,0.1791945272758077,0.14040263350216012,JM
I Hope You Find Your Way Home,"Tyler, The Creator",0.599171413775246,0.0023354420334218418,0.5428954423592494,0.18203009112100021,5.984848484848485e-05,0.9051110817198814,1.0586072959106945,-0.33974535878478257,GB
São Paulo (feat. Anitta),"The Weeknd, Anitta",0.6644225789746245,0.002318264613346832,0.47989276139410186,0.4988344988344989,0.00021645021645021645,-0.1265486491781647,1.6075888562568046,0.226591663863658,CA
Where Is The Love?,Black Eyed Peas,0.7058518902123252,0.0023012285712145086,0.8284182305630026,0.8198770926043655,0.0,1.2895551439772306,1.1072638589051225,-1.0160322368098553,US
Dancing In The Flames - Acapella,The Weeknd,0.26980838943552565,0.0022843321687717744,0.3981233243967829,0.4818817546090273,0.0,-0.8818040055277089,-0.0743906140426248,-0.26805192607402617,CA
Motyle,Sylwia Grzeszczak,0.4655618850336613,0.0022675736961452753,0.5294906166219839,0.32612841703750794,0.0,0.1457658949207908,-0.5587375459924605,0.32107456710779764,PL
Cbat,Hudson Mohawke,0.5204557224236147,0.002250951471263418,0.4879356568364611,0.024369569824115284,0.8950216450216449,0.34310021411139846,-0.626640024147993,1.4363389513086855,GB
TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future",0.5359917141377525,0.0022344638392954863,0.32439678284182316,0.19156600974782795,0.0,0.733338202838938,2.504218033360204,-1.4367034469834452,US
Ava Enna,"Harris Jayaraj, Karthik, VV Prassanna",0.45209735888140856,0.0022181091721018564,0.5067024128686327,0.7096842551388006,4.145021645021645e-05,-0.8235239216216748,1.8977395164604098,0.4686083689706306,US
GODS,"League of Legends, NewJeans",0.7742102537545313,0.0022018858676968733,0.49865951742627346,0.48400084763721124,3.495670995670995e-05,0.37206984646235114,0.21883870461838684,0.9230154674911789,US
Comeback,"IMIS!, Pay4n",0.753495598135681,0.002185792349726823,0.2815013404825737,0.42466624284806104,0.0,0.7670793040476948,-0.887586427029386,-0.7957962879667552,DE
All of Me,John Legend,0.25530813050233037,0.002169827066959895,0.2761394101876675,0.31341385886840434,0.0,-0.01987223828583297,1.056130609777362,-0.050505881949619844,US
Unnai Kaanadhu Naan,"Shankar-Ehsaan-Loy, Kamal Haasan, Shankar Mahadevan",0.6478508544795443,0.002153988492786363,0.3833780160857909,0.628099173553719,0.0,-0.21243508861863625,2.218332777052894,0.22296776445097277,IN
LET GO,Central Cee,0.40963231486276536,0.002138275124732747,0.7117962466487935,0.47234583598219965,0.0,-1.428478008950393,-0.5831776223498596,0.9253317743322773,US
double take,Dhruv,0.43448990160538575,0.0021226854839866416,0.3217158176943701,0.18414918414918413,0.0,-1.4145044215811104,-0.6262444423350302,-0.47087821382113265,US
Thodu Vaanam,"Harris Jayaraj, Hariharan, Shakthisree Gopalan",0.5525634386328327,0.0021072181149326408,0.5522788203753352,0.3706293706293706,0.0,0.056130444234901794,1.8413261100900586,0.5834523565437761,US
Mister Trumpet Man (from New Orleans Jazz Styles),"William Gillock, Charles Owen",0.06752977731745208,0.0020918715846995894,0.4865951742627346,0.7255774528501802,0.9675324675324676,-6.132123845132731,-2.01771206903641,-0.4640787324488774,US
Worth It,YK Osiris,0.5287415846711548,0.0020766444827171604,0.7345844504021448,0.40983259165077346,0.0,0.9964506284264146,-0.3250862882055027,0.09915742781551336,US
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",0.7959606421543242,0.0020615354202850877,0.3833780160857909,0.7457088366179275,0.0,0.8955681440042733,0.6077644235978845,1.783523458959055,US
Love Grows (Where My Rosemary Goes),Edison Lighthouse,0.8353184878301397,0.002046543030149728,0.4718498659517426,0.7605424878152152,0.0,0.8154756310339921,-0.5743544279998626,-0.47285828257239365,GB
SLOW DANCING IN THE DARK - Loud Luxury Remix,"Joji, Loud Luxury",0.8953909891248057,0.0020316659660921665,0.7158176943699732,0.4988344988344989,0.10075757575757575,0.8713699805111247,-0.5459069358850575,0.02791231255787217,US
Escapism.,"RAYE, 070 Shake",0.7503883997928534,0.0020169029025258745,0.43163538873994645,0.22759059122695485,5.054112554112554e-05,0.5625877815703813,1.104511985423642,-0.9405281057476153,GB
Thot Shit,Megan Thee Stallion,0.69963749352667,0.0020022525341008013,0.9839142091152815,0.9067599067599068,0.0,1.2207096647432016,-0.40451223656473506,0.32645437654518655,US
Low,KSI,0.809425168306577,0.0019877135753219033,0.6327077747989276,0.5115490570036025,0.0,0.5400937140978768,-0.8943801146867911,-1.2434412649028075,GB
2 Arabesques: Arabesque No. 1,"Claude Debussy, François-Joël Thiollier",0.0,0.001973284760170113,0.07640750670241292,0.087730451366815,0.9805194805194806,-7.278298828618072,1.6947888472012194,-1.9377355606280282,FR
Po Nee Po - The Pain of Love,"Anirudh Ravichander, Mohit Chauhan",0.6229932677369239,0.0019589648417364103,0.4463806970509384,0.3939393939393939,8.3008658008658e-06,0.027842450292206715,0.750449063612651,-1.167414096811932,IN
The Only Exception,Paramore,0.5649922320041428,0.001944752591862109,0.3163538873994639,0.18414918414918413,0.0,0.135882138001054,1.0233317177199657,0.6139379433556457,US
Chamber Of Reflection,Mac DeMarco,0.5587778353184879,0.0019306468007886934,0.43163538873994645,0.4988344988344989,0.9891774891774892,-0.5699544337498063,0.4053813282442495,0.3641877621824265,CA
Kill Bill,SZA,0.7431382703262558,0.0019166462768127612,0.5737265415549598,0.40559440559440557,0.15584415584415584,0.42898665355187,-0.9323215703127041,-1.2067913131105967,US
The Color Violet,Tory Lanez,0.53495598135681,0.0019027498459516234,0.5750670241286864,0.4532739987285442,0.0,-1.293172784911238,0.3149650851683542,-0.6075403174459099,CA
misses,Dominic Fike,0.509062661833247,0.0018889563516157892,0.48525469168900803,0.5835982199618563,0.7943722943722944,0.26471179716176146,-2.3008282526529804,-0.0499454851332257,US
"Suthudhe Suthudhe (From ""Paiya"")","Yuvan Shankar Raja, Karthik, Sunitha Sarathy",0.8560331434489901,0.0018752646542858908,0.7734584450402147,0.5888959525323162,0.013311688311688311,-0.5409848013988532,1.509278176130912,-0.048114855533002904,IN
Velvet Ring - 2023 Remaster,Big Thief,0.3972035214914552,0.001861673631201155,0.13672922252010727,0.25619834710743805,0.006103896103896104,-1.6830699544346488,-0.8980779446775305,0.6443114508042356,US
"Yennai Maatrum Kadhale (From ""Naanum Rowdy Dhaan"")","Anirudh Ravichander, Vignesh Shivan, Sid Sriram",0.7659243915069912,0.0018481821760509831,0.32975871313672933,0.4193685102776012,0.0,-0.3566016119651422,1.1441561627662211,-0.3287242213956876,IN
Moon,Kanye West,0.22630761263593988,0.0018347891986758569,0.13806970509383382,0.23182877728332274,1.753246753246753e-05,-0.8991857849382806,-0.8954464656608648,1.534333674602231,GB
Sara Sara Saara Kathu,"Ghibran, Chinmayi",0.6333505955463491,0.0018214936247724633,0.48525469168900803,0.5221445221445222,0.0,0.07896533091153518,1.5598782497716357,-0.6420234015480611,IN
STFU,Yeat,0.6333505955463491,0.0018082943956074793,0.6327077747989276,0.48506039415130325,0.8484848484848485,0.2626668819369883,-1.7784538690309357,1.0368881005825734,US
Pogatha Yennavittu,"Pradeep Kumar, Sam C.S., Neha Venugopal",0.5794924909373381,0.0017951904677360186,0.2211796246648794,0.4108921381648654,0.0,-0.004876193304163156,1.260268024475441,1.7348810152959988,IN
Megham Karukatha,"Dhanush, Anirudh Ravichander",0.6178146038322113,0.0017821808127269634,0.2855227882037533,0.7499470226742955,0.00034199134199134197,0.14746999094143504,1.4145621307402034,1.0716327031990425,IN
Aathi,"Anirudh Ravichander, Vishal Dadlani, Yugabharathi",0.8332470222682548,0.0017692644168936233,0.5013404825737265,0.42678533587624495,0.0,0.5932615099419785,1.6642946491845632,1.07290293598287,IN
Adhaaru Adhaaru,"Harris Jayaraj, Vijay Prakash, Gana Bala",0.911962713619886,0.0017564402810306134,0.6407506702412868,0.7054460690824327,2.8571428571428574e-05,0.3403736604783676,1.5032756520994326,-0.3562210251867856,US
Nangaai,"Harris Jayaraj, Richard",0.6664940445365096,0.0017437074201558378,0.9544235924932978,0.5814791269336724,0.0011255411255411255,-0.11427915782952604,1.1781246010532467,0.289430826875379,US
"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",0.8291040911444847,0.0017310648632589132,0.21045576407506705,0.34520025429116336,0.0,1.3004613585093538,0.7856558449663427,-0.8858333764674967,GB
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,0.6043500776799585,0.0017185116530538114,0.784182305630027,0.7467683831320195,3.495670995670995e-05,-0.19369003239154928,-0.43423247016472494,1.4453426601587591,US
Wait a Minute!,WILLOW,0.7120662868979802,0.0017060468457377187,0.7345844504021448,0.6747192201737657,2.0995670995670998e-05,0.5884900410841745,-0.2000996345185081,-0.757614584876399,US
CALL ME MAYBE (HARDSTYLE),SICK LEGEND,0.9492490937338167,0.0016936695107532262,0.3927613941018767,0.5253231616867982,0.0,1.4626912996746892,-1.0548315378663662,1.820659087992141,US
